t	Ns	Ni
-5569.98057460848	0.547924	0.00739366
-5570.98057460848	0.548937	0.00744022
-5571.98057460848	0.549956	0.0074872
-5572.98057460848	0.550981	0.0075346
-5573.98057460848	0.552013	0.00758244
-5574.98057460848	0.553052	0.00763072
-5575.98057460848	0.554097	0.00767945
-5576.98057460848	0.555148	0.00772862
-5577.98057460848	0.556206	0.00777825
-5578.98057460848	0.557271	0.00782834
-5579.98057460848	0.558342	0.00787889
-5580.98057460848	0.55942	0.00792992
-5581.98057460848	0.560505	0.00798143
-5582.98057460848	0.561597	0.00803343
-5583.98057460848	0.562696	0.00808591
-5584.98057460848	0.563802	0.0081389
-5585.98057460848	0.564915	0.00819239
-5586.98057460848	0.566035	0.00824639
-5587.98057460848	0.567163	0.0083009
-5588.98057460848	0.568297	0.00835595
-5589.98057460848	0.569439	0.00841152
-5590.98057460848	0.570589	0.00846763
-5591.98057460848	0.571746	0.00852429
-5592.98057460848	0.572911	0.0085815
-5593.98057460848	0.574083	0.00863927
-5594.98057460848	0.575263	0.00869761
-5595.98057460848	0.576451	0.00875652
-5596.98057460848	0.577646	0.00881602
-5597.98057460848	0.57885	0.00887611
-5598.98057460848	0.580062	0.0089368
-5599.98057460848	0.581281	0.0089981
-5600.98057460848	0.582509	0.00906001
-5601.98057460848	0.583746	0.00912255
-5602.98057460848	0.58499	0.00918572
-5603.98057460848	0.586243	0.00924954
-5604.98057460848	0.587505	0.009314
-5605.98057460848	0.588775	0.00937913
-5606.98057460848	0.590053	0.00944492
-5607.98057460848	0.591341	0.0095114
-5608.98057460848	0.592637	0.00957857
-5609.98057460848	0.593943	0.00964643
-5610.98057460848	0.595257	0.00971501
-5611.98057460848	0.596581	0.0097843
-5612.98057460848	0.597913	0.00985433
-5613.98057460848	0.599255	0.00992509
-5614.98057460848	0.600607	0.00999661
-5615.98057460848	0.601968	0.0100689
-5616.98057460848	0.603338	0.010142
-5617.98057460848	0.604719	0.0102158
-5618.98057460848	0.606109	0.0102904
-5619.98057460848	0.607509	0.0103659
-5620.98057460848	0.608919	0.0104422
-5621.98057460848	0.610339	0.0105193
-5622.98057460848	0.611769	0.0105972
-5623.98057460848	0.61321	0.0106761
-5624.98057460848	0.614661	0.0107558
-5625.98057460848	0.616123	0.0108363
-5626.98057460848	0.617595	0.0109178
-5627.98057460848	0.619078	0.0110002
-5628.98057460848	0.620572	0.0110836
-5629.98057460848	0.622077	0.0111679
-5630.98057460848	0.623594	0.0112531
-5631.98057460848	0.625121	0.0113394
-5632.98057460848	0.62666	0.0114266
-5633.98057460848	0.62821	0.0115148
-5634.98057460848	0.629772	0.0116041
-5635.98057460848	0.631346	0.0116944
-5636.98057460848	0.632932	0.0117858
-5637.98057460848	0.63453	0.0118782
-5638.98057460848	0.63614	0.0119718
-5639.98057460848	0.637762	0.0120665
-5640.98057460848	0.639397	0.0121623
-5641.98057460848	0.641044	0.0122593
-5642.98057460848	0.642705	0.0123575
-5643.98057460848	0.644378	0.0124568
-5644.98057460848	0.646064	0.0125574
-5645.98057460848	0.647763	0.0126593
-5646.98057460848	0.649476	0.0127624
-5647.98057460848	0.651202	0.0128668
-5648.98057460848	0.652942	0.0129725
-5649.98057460848	0.654696	0.0130796
-5650.98057460848	0.656464	0.013188
-5651.98057460848	0.658246	0.0132979
-5652.98057460848	0.660042	0.0134092
-5653.98057460848	0.661853	0.0135219
-5654.98057460848	0.663678	0.0136361
-5655.98057460848	0.665519	0.0137518
-5656.98057460848	0.667375	0.0138691
-5657.98057460848	0.669245	0.013988
-5658.98057460848	0.671132	0.0141085
-5659.98057460848	0.673034	0.0142306
-5660.98057460848	0.674952	0.0143544
-5661.98057460848	0.676886	0.01448
-5662.98057460848	0.678836	0.0146073
-5663.98057460848	0.680803	0.0147364
-5664.98057460848	0.682787	0.0148674
-5665.98057460848	0.684787	0.0150002
-5666.98057460848	0.686805	0.015135
-5667.98057460848	0.68884	0.0152718
-5668.98057460848	0.690893	0.0154107
-5669.98057460848	0.692963	0.0155516
-5670.98057460848	0.695052	0.0156947
-5671.98057460848	0.697159	0.0158399
-5672.98057460848	0.699285	0.0159875
-5673.98057460848	0.70143	0.0161373
-5674.98057460848	0.703594	0.0162896
-5675.98057460848	0.705777	0.0164443
-5676.98057460848	0.70798	0.0166016
-5677.98057460848	0.710203	0.0167614
-5678.98057460848	0.712447	0.016924
-5679.98057460848	0.714711	0.0170893
-5680.98057460848	0.716996	0.0172575
