t	Ns	Ni	Dead_pi_0.0062	InterpolatingFunction[{{1, 2}}, {5, 3, 0, {2}, {2}, 0, 0, 0, 0, Automatic, {}, {}, False}, {{1, 2}}, {{Take[Table[], 231]}, {Transpose[Take[Table[], 231]][[5]]}}, {Automatic}]	LogRS	Rt	DiscHealthCost	DiscTotalCost
623.	0.903622	0.000452719	195074.	0.596567	0.0982736	0.996934	0.458547	4.1396
624.	0.903558	0.000452521	195205.	0.596589	0.0983482	0.996937	0.457443	4.1305
625.	0.903493	0.000452323	195337.	0.596611	0.0984226	0.996941	0.456342	4.12141
626.	0.903429	0.000452125	195468.	0.596633	0.098497	0.996944	0.455244	4.11234
627.	0.903364	0.000451928	195599.	0.596656	0.0985714	0.996947	0.454148	4.10329
628.	0.9033	0.000451731	195731.	0.596678	0.0986457	0.99695	0.453056	4.09427
629.	0.903236	0.000451534	195862.	0.5967	0.09872	0.996953	0.451966	4.08526
630.	0.903171	0.000451338	195993.	0.596722	0.0987943	0.996956	0.450879	4.07627
631.	0.903107	0.000451142	196124.	0.596744	0.0988685	0.996959	0.449795	4.06731
632.	0.903043	0.000450946	196255.	0.596766	0.0989426	0.996962	0.448714	4.05836
633.	0.902979	0.00045075	196386.	0.596788	0.0990167	0.996965	0.447635	4.04944
634.	0.902914	0.000450555	196517.	0.59681	0.0990908	0.996968	0.44656	4.04053
635.	0.90285	0.00045036	196648.	0.596833	0.0991648	0.996971	0.445487	4.03165
636.	0.902786	0.000450165	196779.	0.596855	0.0992388	0.996974	0.444417	4.02278
637.	0.902722	0.000449971	196909.	0.596877	0.0993127	0.996977	0.443349	4.01394
638.	0.902658	0.000449777	197040.	0.596899	0.0993866	0.99698	0.442284	4.00512
639.	0.902594	0.000449583	197171.	0.596921	0.0994604	0.996983	0.441223	3.99631
640.	0.90253	0.000449389	197301.	0.596943	0.0995342	0.996985	0.440163	3.98753
641.	0.902466	0.000449196	197432.	0.596965	0.099608	0.996988	0.439107	3.97876
642.	0.902402	0.000449003	197562.	0.596987	0.0996817	0.996991	0.438053	3.97002
643.	0.902338	0.00044881	197693.	0.597009	0.0997554	0.996994	0.437002	3.96129
644.	0.902274	0.000448617	197823.	0.597031	0.099829	0.996997	0.435954	3.95258
645.	0.90221	0.000448425	197953.	0.597053	0.0999026	0.996999	0.434908	3.9439
646.	0.902146	0.000448233	198084.	0.597075	0.0999761	0.997002	0.433865	3.93523
647.	0.902083	0.000448041	198214.	0.597097	0.10005	0.997005	0.432825	3.92659
648.	0.902019	0.000447849	198344.	0.597119	0.100123	0.997008	0.431787	3.91796
649.	0.901955	0.000447658	198474.	0.597141	0.100197	0.99701	0.430752	3.90935
650.	0.901891	0.000447467	198604.	0.597162	0.10027	0.997013	0.42972	3.90076
651.	0.901828	0.000447276	198734.	0.597184	0.100343	0.997016	0.42869	3.89219
652.	0.901764	0.000447085	198864.	0.597206	0.100417	0.997018	0.427663	3.88364
653.	0.9017	0.000446895	198994.	0.597228	0.10049	0.997021	0.426639	3.87511
654.	0.901637	0.000446705	199124.	0.59725	0.100563	0.997024	0.425617	3.8666
655.	0.901573	0.000446515	199253.	0.597272	0.100636	0.997026	0.424597	3.85811
656.	0.901509	0.000446326	199383.	0.597294	0.100709	0.997029	0.423581	3.84963
657.	0.901446	0.000446136	199513.	0.597316	0.100783	0.997032	0.422567	3.84118
658.	0.901382	0.000445947	199642.	0.597337	0.100856	0.997034	0.421555	3.83275
659.	0.901319	0.000445759	199772.	0.597359	0.100929	0.997037	0.420546	3.82433
660.	0.901255	0.00044557	199901.	0.597381	0.101002	0.997039	0.41954	3.81593
661.	0.901192	0.000445382	200031.	0.597403	0.101075	0.997042	0.418536	3.80755
662.	0.901128	0.000445194	200160.	0.597425	0.101147	0.997044	0.417535	3.79919
663.	0.901065	0.000445006	200289.	0.597446	0.10122	0.997047	0.416536	3.79085
664.	0.901002	0.000444818	200419.	0.597468	0.101293	0.997049	0.41554	3.78253
665.	0.900938	0.000444631	200548.	0.59749	0.101366	0.997052	0.414547	3.77423
666.	0.900875	0.000444444	200677.	0.597512	0.101439	0.997054	0.413556	3.76594
667.	0.900812	0.000444257	200806.	0.597533	0.101511	0.997057	0.412567	3.75768
668.	0.900748	0.00044407	200935.	0.597555	0.101584	0.997059	0.411581	3.74943
669.	0.900685	0.000443883	201064.	0.597577	0.101657	0.997062	0.410598	3.7412
670.	0.900622	0.000443697	201193.	0.597598	0.101729	0.997064	0.409616	3.73299
671.	0.900559	0.000443511	201322.	0.59762	0.101802	0.997066	0.408638	3.7248
672.	0.900496	0.000443326	201451.	0.597642	0.101875	0.997069	0.407662	3.71663
673.	0.900432	0.00044314	201579.	0.597663	0.101947	0.997071	0.406688	3.70847
674.	0.900369	0.000442955	201708.	0.597685	0.102019	0.997074	0.405717	3.70034
675.	0.900306	0.00044277	201837.	0.597707	0.102092	0.997076	0.404748	3.69222
676.	0.900243	0.000442585	201965.	0.597728	0.102164	0.997078	0.403782	3.68412
677.	0.90018	0.0004424	202094.	0.59775	0.102237	0.997081	0.402818	3.67603
678.	0.900117	0.000442216	202222.	0.597772	0.102309	0.997083	0.401857	3.66797
679.	0.900054	0.000442032	202351.	0.597793	0.102381	0.997085	0.400898	3.65992
680.	0.899991	0.000441848	202479.	0.597815	0.102454	0.997088	0.399941	3.6519
681.	0.899928	0.000441664	202608.	0.597836	0.102526	0.99709	0.398987	3.64389
682.	0.899865	0.00044148	202736.	0.597858	0.102598	0.997092	0.398036	3.6359
683.	0.899803	0.000441297	202864.	0.59788	0.10267	0.997094	0.397086	3.62792
684.	0.89974	0.000441114	202992.	0.597901	0.102742	0.997097	0.396139	3.61997
685.	0.899677	0.000440931	203120.	0.597923	0.102814	0.997099	0.395195	3.61203
686.	0.899614	0.000440749	203248.	0.597944	0.102886	0.997101	0.394253	3.60411
687.	0.899551	0.000440566	203376.	0.597966	0.102958	0.997103	0.393313	3.5962
688.	0.899489	0.000440384	203504.	0.597987	0.10303	0.997106	0.392375	3.58832
689.	0.899426	0.000440202	203632.	0.598009	0.103102	0.997108	0.39144	3.58045
690.	0.899363	0.00044002	203760.	0.59803	0.103174	0.99711	0.390508	3.5726
691.	0.899301	0.000439839	203888.	0.598052	0.103246	0.997112	0.389577	3.56477
692.	0.899238	0.000439657	204016.	0.598073	0.103318	0.997114	0.388649	3.55696
693.	0.899175	0.000439476	204143.	0.598095	0.10339	0.997116	0.387723	3.54916
694.	0.899113	0.000439295	204271.	0.598116	0.103461	0.997119	0.3868	3.54138
695.	0.89905	0.000439114	204399.	0.598138	0.103533	0.997121	0.385879	3.53362
696.	0.898988	0.000438934	204526.	0.598159	0.103605	0.997123	0.38496	3.52587
697.	0.898925	0.000438754	204654.	0.59818	0.103676	0.997125	0.384044	3.51815
698.	0.898863	0.000438574	204781.	0.598202	0.103748	0.997127	0.38313	3.51044
699.	0.8988	0.000438394	204909.	0.598223	0.10382	0.997129	0.382218	3.50274
700.	0.898738	0.000438214	205036.	0.598245	0.103891	0.997131	0.381308	3.49507
701.	0.898675	0.000438034	205163.	0.598266	0.103963	0.997133	0.380401	3.48741
702.	0.898613	0.000437855	205290.	0.598287	0.104034	0.997135	0.379496	3.47977
703.	0.898551	0.000437676	205418.	0.598309	0.104106	0.997137	0.378593	3.47214
704.	0.898488	0.000437497	205545.	0.59833	0.104177	0.99714	0.377693	3.46454
705.	0.898426	0.000437319	205672.	0.598352	0.104249	0.997142	0.376794	3.45695
706.	0.898364	0.00043714	205799.	0.598373	0.10432	0.997144	0.375898	3.44937
707.	0.898301	0.000436962	205926.	0.598394	0.104391	0.997146	0.375005	3.44182
708.	0.898239	0.000436784	206053.	0.598416	0.104463	0.997148	0.374113	3.43428
709.	0.898177	0.000436606	206180.	0.598437	0.104534	0.99715	0.373224	3.42675
710.	0.898115	0.000436428	206306.	0.598458	0.104605	0.997152	0.372337	3.41925
711.	0.898053	0.000436251	206433.	0.59848	0.104676	0.997154	0.371452	3.41176
712.	0.89799	0.000436073	206560.	0.598501	0.104747	0.997156	0.370569	3.40429
713.	0.897928	0.000435896	206686.	0.598522	0.104819	0.997158	0.369689	3.39683
714.	0.897866	0.000435719	206813.	0.598543	0.10489	0.99716	0.36881	3.38939
715.	0.897804	0.000435543	206940.	0.598565	0.104961	0.997162	0.367934	3.38197
716.	0.897742	0.000435366	207066.	0.598586	0.105032	0.997164	0.36706	3.37457
717.	0.89768	0.00043519	207193.	0.598607	0.105103	0.997165	0.366189	3.36718
718.	0.897618	0.000435014	207319.	0.598628	0.105174	0.997167	0.365319	3.3598
719.	0.897556	0.000434838	207445.	0.59865	0.105245	0.997169	0.364452	3.35245
720.	0.897494	0.000434662	207572.	0.598671	0.105316	0.997171	0.363587	3.34511
721.	0.897432	0.000434486	207698.	0.598692	0.105387	0.997173	0.362724	3.33779
722.	0.897371	0.000434311	207824.	0.598713	0.105458	0.997175	0.361863	3.33048
723.	0.897309	0.000434136	207950.	0.598735	0.105528	0.997177	0.361004	3.32319
724.	0.897247	0.000433961	208076.	0.598756	0.105599	0.997179	0.360147	3.31591
725.	0.897185	0.000433786	208202.	0.598777	0.10567	0.997181	0.359293	3.30866
726.	0.897123	0.000433612	208328.	0.598798	0.105741	0.997183	0.35844	3.30141
727.	0.897061	0.000433437	208454.	0.598819	0.105811	0.997185	0.35759	3.29419
728.	0.897	0.000433263	208580.	0.59884	0.105882	0.997186	0.356742	3.28698
729.	0.896938	0.000433089	208706.	0.598862	0.105953	0.997188	0.355896	3.27978
730.	0.896876	0.000432915	208832.	0.598883	0.106023	0.99719	0.355052	3.27261
731.	0.896815	0.000432741	208958.	0.598904	0.106094	0.997192	0.35421	3.26545
732.	0.896753	0.000432568	209083.	0.598925	0.106165	0.997194	0.35337	3.2583
733.	0.896691	0.000432394	209209.	0.598946	0.106235	0.997196	0.352533	3.25117
734.	0.89663	0.000432221	209335.	0.598967	0.106306	0.997197	0.351697	3.24406
735.	0.896568	0.000432048	209460.	0.598988	0.106376	0.997199	0.350863	3.23696
736.	0.896507	0.000431876	209586.	0.59901	0.106447	0.997201	0.350032	3.22988
737.	0.896445	0.000431703	209711.	0.599031	0.106517	0.997203	0.349203	3.22281
738.	0.896384	0.00043153	209836.	0.599052	0.106587	0.997205	0.348375	3.21576
739.	0.896322	0.000431358	209962.	0.599073	0.106658	0.997206	0.34755	3.20873
